	article_id	article_auteur	article_titre	revue_annee	revue_numero	article_page
1176	AHMC-19-335	Spire	Historique des différentes épidémies de fièvre jaune au Dahomey.	1921	19	335
1177	AHMC-19-345	Carnas ;Abbatucci	Documents cliniques. Un cas d'érythrodermie exfoliante généralisée suivi de mort, consécutif à des injections sous-cutanées de néosalvarsan.	1921	19	345
1178	AHMC-19-379	Allain	L'épidémie de peste pulmonaire de Tananarive (juin-juillet 1921).	1921	19	379
1179	AHMC-19-418	Garnier	Le choléra et la peste en Indo-Chine pendant les années 1919 et 1920.	1921	19	418
1180	AHMC-19-423	Ch. Jojot	Le secteur de prophylaxie de la maladie du sommeil du Haut-Nyong (Cameroun).	1921	19	423
1181	AHMC-19-479	Gravot	L'hygiène générale et le service de santé dans la Syrie du Nord au cours des colonnes de 1920 à 1921.	1921	19	479
1182	AHMC-20-5	Pons	Notes sur la tuberculose aux îles Saint-Pierre et Miquelon.	1922	20	5
1183	AHMC-20-11	Tournier	À propos d'un cas de Goundou.	1922	20	11
1184	AHMC-20-13	Talbot	Diffusion épidémique de la conjonctivité à Gonocoque.	1922	20	13
1185	AHMC-20-18	Lonjarret	La trypanosomiase humaine dans le territoire du Togo.	1922	20	18
1186	AHMC-20-22	Robineau	Le traitement de la lèpre dans les léproseries d'Ébolowa (Yedjang - Ngalan) au Cameroun.	1922	20	22
1187	AHMC-20-37	E. Tournier	Le traitement du pian par les injections sous-cutanées de novarsénobenzol.	1922	20	37
1188	AHMC-20-40	Coliboeuf	Notes sur l'origine et l'évolution d'une épidémie de méningite cérébro-spinale dans le territoire militaire du Niger.	1922	20	40
1189	AHMC-20-43	Garnier ;Gaide ;Thiroux ;C. Mathis ;Carayon ;Guérin;Henric;Pichon;Dupuy-Fromy;Allard;Dhoste ;	L'épidémie d'influenza de 1918-1919 dans les colonies françaises.	1922	20	43
1190	AHMC-20-74	Huot	Rapport sur le fonctionnement des services sanitaires et médicaux de l'Indochine pendant l'année 1920.	1922	20	74
1191	AHMC-20-87	Gautier	La rage au Dahomey extrait du rapport mensuel (novembre 1921) de la colonie du Dahomey.	1922	20	87
1192	AHMC-20-89	Jaulin du Seutre	Documents cliniques. Chancre de la conjonctive palpébrale.	1922	20	89
1193	AHMC-20-91	Laigret	Anus inguinal contre nature consécutif à des manoeuvres fétichistes pratiquées sur un étranglement herniaire.	1922	20	91
1194	AHMC-20-125	Allain ; Augagneur 	Organisation de la lutte antivénérienne à Madagascar.	1922	20	125
1195	AHMC-20-151	A. Sicé	La trypanosomiase humaine au Gabon. Organisation du laboratoire et de la station de traitement des trypanosomés de Libreville.	1922	20	151
1196	AHMC-20-158	Noël	"Tache bleue congénitale, dite ""Mongolique"", chez les nègres africains."	1922	20	158
1197	AHMC-20-161	Lasnet	Note au sujet de la valeur physique des contingents indigènes de l'armée du Rhin.	1922	20	161
1198	AHMC-20-176	E. W. Suldey 	Une épidémie de béribéri au Gabon. Considérations cliniques, thérapeutiques et prophylactiques.	1922	20	176
1199	AHMC-20-185	Ferré	Note au sujet de la décomposition de l'eau de javel aux colonies.	1922	20	185
1200	AHMC-20-188	Chapeyrou	Considérations générales sur la climatologie, l'hygiène et la pathologie de la région de Fort-Lamy.	1922	20	188
1201	AHMC-20-194	Boyé	Fonctionnement technique des secteurs de prophylaxie de la maladie du sommeil dans l'Afrique équatoriale française pendant l'année 1921.	1922	20	194
1202	AHMC-20-216	Gaide	Considérations générales sur le fonctionnement de l'assistance médicale indigène et du service de l'hygiène et de la prophylaxie en Annam de 1910 à 1920. Progrès réalisés pendant cette période.	1922	20	216
1203	AHMC-20-225	Marque ;Raynaud ;Sallet	Le massif de Bà-Na, station d'altitude pour le centre-Annam.	1922	20	225
1204	AHMC-20-228	Boyé	La rage canine au Moyen-Congo.	1922	20	228
1205	AHMC-20-231	Cozanet	Documents cliniques. Observation d'un cas de mort subite consécutive à une hépatite suppurée.	1922	20	231
1206	AHMC-20-273	Lasnet	Notes concernant l'état sanitaire des divers contingents, européens et indigènes, de l'armée du Rhin.	1922	20	273
1207	AHMC-20-290	Talbot	L'institut ophtalmologique Albert-Sarraut à Hué, en 1921.	1922	20	290
1208	AHMC-20-301	E. Vallet	Épidémie de diphtérie à Yunnanfou (1921).	1922	20	301
1209	AHMC-20-308	Allain	La seconde épidémie de peste de Tananarive (Novembre 1921-Février 1922).	1922	20	308
1210	AHMC-20-309	Allain	La seconde épidémie de peste de Tananarive (Novembre 1921-Février 1922).	1922	20	309
1211	AHMC-20-334	Boyé	L'emploi du sérum anti-venimeux de calmette dans le traitement de l'hémoglobinurie de la fièvre bilieuse hémoglobinurique.	1922	20	334
1212	AHMC-20-341	A. Cheyssial	Expérimentation de la méthode de d'Hérelle en Guinée Française pour la destruction des acridiens.	1922	20	341
1213	AHMC-20-347	Gautier	Considérations générales sur la morbidité et la mortalité des européens et des indigènes au Dahomey, pendant l'année 1921 (Extrait du rapport annuel).	1922	20	347
1214	AHMC-20-361	Huot	Valeur physique du recrutement indigène dans les colonies du Gabon, du Moyen-Congo, de l'Oubangui-Chari et dans les territoires du Tchad.	1922	20	361
1215	AHMC-20-385	Dupuy	Documents cliniques. Accidents consécutifs à des injections intraveineuses de novarsénobenzol.	1922	20	385
1216	AHMC-21-5	Huot	La prophylaxie de la maladie du sommeil dans la région de Doumé (territoires du Cameroun), octobre 1920 - juin 1922.	1923	21	5
1217	AHMC-21-42	Houillon;Bauvallet	Rapport sur l'épidémie de fièvre jaune à Grand-Bassam (18 août au 8 septembre 1922).	1923	21	42
1218	AHMC-21-52	Léon Collin	Rapport sur le trachome à Madagascar.	1923	21	52
1219	AHMC-21-61	Audibert	Les maladies endémo-épidémiques observées en Indochine pendant l'année 1921 (extrait du rapport annuel).	1923	21	61
1220	AHMC-21-75	Robineau	L'administration du néosalvarsan chez les enfants par la voie rectale.	1923	21	75
1221	AHMC-21-77	Judet de la Combe	Note sur la fièvre typhoïde et la vaccination antityphoïdique chez les tirailleurs sénégalais en Algérie.	1923	21	77
1222	AHMC-21-81	Bernard (Noël)	Rapport sur le fonctionnement des divers services de l'Institut Pasteur de Saigon en 1921 (extraits).	1923	21	81
1223	AHMC-21-92	Gilbert-Desvallons	Document cliniques. Accidents suivis de mort, consécutifs à des injections intraveineuses de novarsénobenzol.	1923	21	92
1224	AHMC-21-94		Variétés. Luchon, station sulfureuse de moyenne montagne pour coloniaux	1923	21	94
1225	AHMC-21-96		Premier congrès de médecine tropicale de l'Afrique occidentale	1923	21	96
1226	AHMC-21-133	R. Le Dentu	L'état sanitaire de la population indigène et le fonctionnement du service de l'assistance médicale dans la colonie de la Haute-Volta pendant l'année 1922.	1923	21	133
1227	AHMC-21-153	Mathis	Considérations générales sur la morbidité et la mortalité au Cambodge pendant l'année 1921.	1923	21	153
1228	AHMC-21-163	N. -L. Huot 	Rôle capital des conditions d'existence de l'indigène de la forêt équatoriale et, en premier lieu, du facteur alimentaire, dans les variations de gravité de l'endémie trypanique.	1923	21	163
1229	AHMC-21-167	Georges Lambert	Sur l'équilibre manganèse-caféine dans le théier.	1923	21	167
1230	AHMC-21-170	Pierrat	La lutte contre la syphilis sur le territoire de Kouang-Tchéou-Wan.	1923	21	170
1231	AHMC-21-173	Allain ; Augagneur 	La lutte antivénérienne à Madagascar pendant l'année 1922.	1923	21	173
1232	AHMC-21-174	Meslin	Considérations générales sur la morbidité et la mortalité en Annam pendant l'année 1921.	1923	21	174
1233	AHMC-21-182	Georgelin	Note au sujet de deux cas de pseudo-myiase rampante creeping disease-myiase linéaire, larbisch du Sénégal.	1923	21	182
1234	AHMC-21-186	Cachin	La peste dans la province de Tananarive en 1922 et 1923(1).	1923	21	186
1235	AHMC-21-204	Millous	Erythèmes au cours du choléra. Par M. Dong-Ngoc-Dieu. Et	1923	21	204
1236	AHMC-21-209	Georgelin	Maladies endémiques et endémo-épidémiques constatées au Gabon pendant l'année 1921-1922.	1923	21	209
1237	AHMC-21-215		Utilisation des comprimés de quinine aux colonies	1923	21	215
1238	AHMC-21-216	Gascougnolle	Clinique d'Outre-Mer. Un cas d'occlusion intestinale consécutif à une hernie étranglée sans contenu intestinal ni épiploïque.	1923	21	216
1239	AHMC-21-228	Abbatucci	Variétés. Congrès international de médecine et de pharmacie militaires	1923	21	228
1240	AHMC-21-229		Société de médecine et d'hygiène coloniale de Marseille	1923	21	229
1241	AHMC-21-231	Casabianca	Le suicide chez la femme chinoise.	1923	21	231
1242	AHMC-21-232	Abbatucci	Les sels de bismuth dans la syphilis	1923	21	232
1243	AHMC-21-257	Baujean	L'Alastrim. Épidémie observée en 1922-1923 à la Martinique. Par M. le Dr Arnould et	1923	21	257
1244	AHMC-21-282	Bouffard	Le Paludisme en Émyrne. Étude prophylactique et thérapeutique.	1923	21	282
1245	AHMC-21-323	Clouard	Note au sujet de l'état sanitaire des contingents indigènes du corps d'armée colonial pendant l'année 1922.	1923	21	323
1246	AHMC-21-338	Normet	Les traitements pratiques. La dysenterie amibienne.	1923	21	338
1247	AHMC-21-345	Mouillac ;Tardieu ;Esserteau ;Casabianca	Le service médical dans les postes consulaires de Chine en 1921. 	1923	21	345
1248	AHMC-21-356	Chatenay	Documents cliniques. Note sur un cas de mort survenue à la suite d'une injection de 914.	1923	21	356
1249	AHMC-21-358	Duga	Un kyste sous-hépatique dû à fasciola hepatica.	1923	21	358
1250	AHMC-21-360	Duga	Documents cliniques. Un curieux cas de dépigmentation généralisée chez un indigène de Tshamba circonscription de Garoua (Cameroun).	1923	21	360
1251	AHMC-22-5	Heckenro;Marcel Léger;Nigue ;	L'Afrique occidentale française au congrès de médecine tropicale de Saint-Paul-de-Loanda (Juillet 1923). I. Organisation générale du congrès de Saint-Paul-de-Loanda et propositions en vue de la préparation du congrès de Dakar (1927).	1924	22	5
1252	AHMC-22-77	Guillet	Fièvre récurrente à Tiques à Brazzaville.	1924	22	77
1253	AHMC-22-81	Néel	Côte française des Somalis. Considérations générales concernant la morbidité et la mortalité au cours de l'année 1923.	1924	22	81
1254	AHMC-22-90	Augagneur	Une épidémie de peste pulmonaire à Tananarive, en octobre 1923.	1924	22	90
1255	AHMC-22-100	Henric	Au Togo. Le Pays. L'organisation et le fonctionnement du service de santé, du service de l'assistance et de l'hygiène.	1924	22	100
1256	AHMC-22-113	les éthers éthyliques de l'huile de chaulmoogra	Au Togo. Le pays. L'organisation et le fonctionnement du service de santé, du service de l'assistance et de l'hygiène. Par M. le Dr Henric. Réponses de quelques colonies au référendum concernant le traitement de la lèpre	1924	22	113
1257	AHMC-22-165	Jarland	Au pays de l'étain Kokiu (Yunnan).	1924	22	165
1258	AHMC-22-198	Gautier	La fièvre jaune au Dahomey en avril et mai 1924.	1924	22	198
1259	AHMC-22-205	Genevray	Vaccine et vaccination en Nouvelle-Calédonie.	1924	22	205
1260	AHMC-22-211	Allain	La luttre anti-vénérienne à Madagascar pendant l'année 1923.	1924	22	211
1261	AHMC-22-215	Espinasse	Le service de santé en Mauritanie pendant l'année 1923.	1924	22	215
1262	AHMC-22-224	Letonturier ;Jamot ; de Marqueissac 	Essai du tryparsamide dans la trypanosomiase humaine à trypanosoma gambiense.	1924	22	224
1263	AHMC-22-240	Collin	De la fixation du globe en chirurgie oculaire.	1924	22	240
1264	AHMC-22-243		Comité de l'office international d'hygiène publique	1924	22	243
1265	AHMC-22-247		Notice complémentaire sur la prophylaxie de la maladie du sommeil	1924	22	247
1266	AHMC-22-277		IIIe congrès international de médecine et de pharmacie militaires	1924	22	277
1267	AHMC-22-305	A. F. Legendre	Il n'y a pas de race jaune.	1924	22	305
1268	AHMC-22-308		Il n'y a pas de race jaune, de civilisation jaune	1924	22	308
1269	AHMC-22-338	Cazanove. A	Compte rendu des travaux du congrès des médecins aliénistes et neurologistes de France et des pays de langue française tenu à Bruxelles (1er au 8 août 1924).	1924	22	338
1270	AHMC-22-365	Seguin	Prophylaxie et traitement du paludisme. L'enseignement d'un séjour au Soudan.	1924	22	365
1271	AHMC-22-377	Émily	Note au sujet de l'état sanitaire des contingents indigènes du corps d'armée colonial pendant l'année 1923.	1924	22	377
1272	AHMC-22-396	Letonturier	Rapport sur le fonctionnement du service de santé au Cameroun pendant l'année 1923.	1924	22	396
1273	AHMC-22-408	Pierre Millous ; Dong-Ngoc-Dieu 	Ulcères de la cornée et uncinariose.	1924	22	408
1274	AHMC-22-412	J. Legendre 	Les épingles pour la vaccination antivariolique en série.	1924	22	412
1275	AHMC-22-414	Blanchard ; Laigret	"Documents cliniques. Deux cas de ""Larbisch"" observés sur des européens à Brazzaville."	1924	22	414
1276	AHMC-22-415	Toubert	Sur un cas d'éruption polymorphe consécutive aux morsures d'hirudinées, à Lai-Châu (Tonkin).	1924	22	415
1277	AHMC-22-419	F. Clément 	Documents cliniques. Neuf observations cliniques d'anesthésie générale par le chloral intra-veineux à Saint-Laurent-du-Maroni.	1924	22	419
1278	AHMC-23-5	E. Rosé	I. Travaux originaux. Étude sur la fabrication et la composition chimique du Nuoc-mam.	1925	23	5
1279	AHMC-23-20	L. Collin	La sparganose oculaire en Annam	1925	23	20
1280	AHMC-23-33	Couvy	Organisation de la lutte contre la peste dans la commune de Tananarive(1).	1925	23	33
1281	AHMC-23-49	Zéganadane André ; P. Noël 	La puberté chez les Hindoues.	1925	23	49
1282	AHMC-23-54	Jarland	L'opium au Yunnan, ses conséquences sociales.	1925	23	54
1283	AHMC-23-66	P. Gouzien	I. Travaux originaux. Faits épidémiologiques en Afrique occidentale française et accords sanitaires particuliers(1).	1925	23	66
1284	AHMC-23-81	Marcel Leger	L'ankylostomiase dans les colonies françaises.	1925	23	81
1285	AHMC-23-102	Blanchard;A. Keruzoré	I. Travaux originaux. Remarque sur le formiate de quinine employé en injection.	1925	23	102
1286	AHMC-23-104	Noël	Prophylaxie de la lèpre dans les établissements français dans l'Inde.	1925	23	104
1287	AHMC-23-115	Baujean	Prophylaxie et traitement de la lèpre à la Martinique.	1925	23	115
1288	AHMC-23-123	Abbatucci	L’école de médecine de Pondichéry	1925	23	123
1289	AHMC-23-126	Bouffard	II. Documents cliniques et thérapeutiques. Un cas de mort survenue à la suite d'une piqûre par un serpent venimeux.	1925	23	126
1290	AHMC-23-128	Kervrann	II. Documents cliniques et thérapeutiques. Traitement de l'ulcère tropical par l'émétique.	1925	23	128
1291	AHMC-23-131	Laigret	II. Documents cliniques et thérapeutiques. Premiers résultats du traitement de la maladie du sommeil par le tryparsamide à l'institut Pasteur de Brazzaville. Par M. le Dr Blanchard et	1925	23	131
1292	AHMC-23-135	Bouffard	II. Documents cliniques et thérapeutiques. Posologie du stovarsol chez les enfants.	1925	23	135
1293	AHMC-23-201	L. Alexis ; B. Menaut 	I. Travaux originaux. Recherches sur le traitement de la lèpre par le Krabao.	1925	23	201
1294	AHMC-23-227	Audibert	I. Travaux originaux. La prophylaxie et le traitement de la lèpre en Indochine.	1925	23	227
1295	AHMC-23-238	Couvy	I. Travaux originaux. Le fonctionnement du service de défense contre le paludisme à Madagascar (1923-1924).	1925	23	238
1296	AHMC-23-265	Marcel Leger	I. Travaux originaux. Le paludisme au Sénégal et en particulier à Dakar ; ses origines, les remèdes possibles.	1925	23	265
1297	AHMC-23-279	Rigollet	I. Travaux originaux. Les méningites épidémiques en Afrique occidentale française.	1925	23	279
1298	AHMC-23-289	A. Gauducheau 	Comment combler le déficit alimentaire des indigènes dans les colonies françaises.	1925	23	289
1299	AHMC-23-297	Labernadie	Note concernant les travaux poursuivis à l'institut d'hygiène et de prophylaxie de Cayenne du 1er octobre 1923 au 30 septembre 1924.	1925	23	297
1300	AHMC-23-298	Labernadie. I	I. Travaux originaux. Note concernant les travaux poursuivis à l'institut d'hygiène et de prophylaxie de Cayenne du 1er octobre 1923 au 30 septembre 1924.	1925	23	298
1301	AHMC-23-315	Marcel Robineau	Les causes de la morbidité dans le bataillon de tirailleurs sénégalais d'Arles-sur-Rhône pendant l'hiver 1924-1925.	1925	23	315
1302	AHMC-23-325	P. Millous	I. Travaux originaux. Utilité de la toise du ruban métrique et de la bascule pour aider à juger de l'aptitude des annamites au service militaire.	1925	23	325
1303	AHMC-23-332		Notes sur la médecine et l'obstétrique indigènes en Afrique occidentale française	1925	23	332
1304	AHMC-23-340	Kervrann	I. travaux originaux. L'urobilinurie dans le paludisme.	1925	23	340
1305	AHMC-23-343		I. travaux originaux. Instruction pratique pour la lutte contre le paludisme(1)	1925	23	343
1306	AHMC-23-347	F. Legendre	"II. Documents cliniques. Essai de traitement de la lèpre par ""l'éparséno"" ou préparation 132 du Dr Pomaret."	1925	23	347
1307	AHMC-23-350	Caro	Accidents secondaires mortels de la chloroformisation chez un ancien paludéen.	1925	23	350
1308	AHMC-23-403	Brau	I. Travaux originaux. La lutte contre la maladie du sommeil au Cameroun.	1925	23	403
1309	AHMC-23-445	Nogue	I. Travaux originaux. L'épidémie de fièvre récurrente en Afrique occidentale française, (1921-1924).	1925	23	445
1310	AHMC-23-466	Cheneveau	Les vaccinations antipesteuses dans la province de Moramanga (Madagascar) en 1924.	1925	23	466
1311	AHMC-24-5	Muraz	I. Travaux originaux. Les superstitions locales, les coutumes et les pratiques de la médecine indigène dans la race Sara (Sud du Tchad).	1926	24	5
